Umwana ufite ingofero yera nigitambaro cyubururu mu ijosi yitwaje mask	A child with a white hat and a blue cloth around his neck wearing a mask
Umuhungu ufite igitambaro cyubururu n'ingofero yera afashe amadarubindi na snokel	A boy in a blue robe and white helmet holds glasses and a snokel
Umuhungu muto wambaye umweru yari hafi yikiyaga akina ninzoka	A little white boy was sitting by the lake playing with a snake
Umuhungu agiye kwibira muruzi	The boy is about to drown in the river
Umuhungu wambaye amadarubindi atukura arimo koga	A boy wearing red glasses is swimming
Umuhungu woga wambaye amadarubindi	A bathing boy wearing glasses
Abana babiri boga hanze bafite amadarubindi	Two children swimming outside with glasses
Umuhungu ufite amadarubindi arimo koga mumazi	A boy with glasses is swimming in the water
Umuhungu wambaye amadarubindi arimo koga	A boy wearing glasses is swimming
Umukobwa ukiri muto wambaye t-shirt yimbeba ya mickey yubururu arya umutuku	A young girl wearing a blue mickey mouse t-shirt eats red
Umwana muto wambaye ishati yubururu afata terefone akarya ikintu ahagaze imbere yamagare	A young man in a blue shirt picks up the phone and eats something standing in front of a bicycle
Umwana muto arya ice cream mugihe avugana kuri terefone	A young child eats ice cream while talking on the phone
Umukobwa ukiri muto wambaye ishati yubururu arimo kurya ice cream	A young girl wearing a blue shirt is eating ice cream
umwana ufata ikiruhuko cyo gukina ngo arye ice cream	a child taking a break from playing to eat ice cream
Umukinnyi wumupira wamaguru yambaye umwenda wicyatsi wanditseho ""	A football player in a green shirt with the words ""
Umuntu akuramo umwenda kumukinnyi wumupira wamaguru wa Green Bay Packers	Someone takes off a shirt for a Green Bay Packers football player
Umukinnyi wumupira wamaguru wa Greenbay ahabwa igitambaro mukibuga	A Greenbay football player is given a scarf on the pitch
Umukinnyi wumupira wamaguru arahagarara mugihe cyumukino	The football player stands during the game
Green Bay Packer umukinnyi ukonje	Green Bay Packer is a cool player
Umugore wambaye ikabutura ya gare nijipo atwara igare kandi yitwaje umufuka wigitugu	A woman in shorts with a bicycle is riding a bicycle and carrying a shoulder bag
Umugore ufite igikapu cyintumwa yijimye atwara igare kumuhanda	A woman with a dark messenger bag rides a bicycle on the street
Umugore ufite isakoshi arimo kugenda ku igare amwenyura	  A woman with a bag is riding a bicycle and smiling
Umugore ufite igikapu cyintumwa arimo gutwara igare	A woman with a messenger bag is riding a bicycle
umukobwa utwara igare kumuhanda	a girl riding a bicycle on the street
Imbwa itwikiriye igituba irimo gutontoma ku mbwa isimbuka ifite umukara wijimye imbere muri parike	The dog in the hut is barking at the jumping dog with a dark black inside in the park
Umuntu ahagarara iruhande rwimbwa yijimye kandi yirabura mugihe imbwa yijimye yijimye ihagaze	A man standing next to a dark and black dog while a dark dog is standing
Imbwa ebyiri	Two dogs
Umuntu uhagaze inyuma yimbwa ebyiri zikorana	A man standing behind two working dogs
Umuntu arimo kureba ibibwana bibiri bikina	One is watching two children play
Inzara nini ya mashini igera kubintu hamwe nabantu bareba	The great hunger of the machine comes to the fore with the people watching
Abantu benshi bareba crane yumuhondo ikora nijoro	Most people look at a yellow crane that works at night
Abakozi bakora nijoro bafite inzu nini	Night workers have a large house
Abakozi bo mu ruganda bareba imashini	The factory workers look at the machine
Imashini zikomeye zikoreshwa muruganda	Heavy machinery used in the factory
Umwana wambaye ishati itukura agendera kumurongo mugihe umwana utagira ishati ategereje kurubuga	A child in a red shirt walks in line while a shirtless child waits on the site
Umuhungu ugendera kumurongo nundi inyuma ye ategereje igihe cye	A boy walking in line and behind her waiting for his turn
Abahungu babiri bahambiriwe ku giti kandi bazunguruka umugozi	Two boys are tied to a tree and tied around a rope
Abana babiri bambaye imyenda bagenda kumurongo wa zip	Two dressed children walk in a zip line
Abahungu babiri bagenda kuri zipline hagati y'ibiti	Two boys go on a zipline between the trees
Abagore bo muri Aziya bicaye hasi barimo gukora umushinga mugihe babiri muri bo bamwenyura kuri kamera	Asian women sitting on the floor doing a project while two of them smile at the camera
Abadamu batatu bo muburasirazuba bicaye kumuhanda imbere ya plaza ikorana nibiryo	Three eastern women sit on the street in front of a food court
Abagore batatu bo muri Aziya bicaye hafi y'agaseke bakamwenyura	Three Asian women sit next to a basket and smile
Abagore bo muri Aziya bicaye kumuhanda	Asian women sitting on the street
Abagore bane barimo gukorera hamwe kugirango bakore ibiryo	Four women are working together to make food
Reba unyuze mumuryango winjira mucyumba gito cyubatswe aho umugabo nabana babiri baryamye hasi	Look through the doorway into a small built-in room where a man and two children are lying on the ground
Umugabo wo muri Aziya aryamye hasi hamwe nabana babiri	  An Asian man is lying on the floor with two children
Abantu batatu baryamye hasi kuruhande rwicyatsi kibisi	  Three people were lying on the ground next to the green
Umugabo hamwe nabana babiri bato baryamye hasi	  A man and two young children are lying on the ground
Umugabo n'abana babiri baryamye hasi	A man and two children are lying on the ground
Igisenge kitagira ishati ku kazi kireba binyuze mu kirere cy段nyubako yegeranye	A roof without a work shirt looks through the air of a nearby building
Umuhungu uhagaze hejuru yinzu akora kubaka	A boy standing on top of a house doing construction
Umugabo utagira ishati aringaniza hejuru yinzu	A shirtless man is arranging the top of the house
Umugabo ari ku gisenge akora ubwubatsi	  A man on the roof is building
Ntushobora kubona ishusho yo gusobanura	You can't find an image to interpret
Abagabo babiri bambaye ikoti ryirabura ryirabura bareba ikintu kibera iburyo bwishusho	Two men in a black and white jacket look at something on the right
Abagabo babiri bambaye amakoti yerekana amasasu bareba imbaga y'amahema yera	  Two men in bulletproof vests watch the crowd in white tents
Abagabo bambaye amadarubindi y'izuba bafite umugongo bahindukiriye kamera	Men wearing sunglasses with their backs turned to the camera
Umugongo wabagabo babiri bambaye ibikapu hafi yamahema amwe	The backs of two men wearing bags near the same tent
Abagabo babiri bambaye imyenda yumukara bafite ibikapu	Two black-clad men with bags
Umusore utagira ishati wambaye ikabutura atera umupira wumupira mubyatsi byumuhondo byumye kuruhande rwameza ya picnic	A young man in a shirt and shorts throws a soccer ball in a dry yellow grass next to a picnic table
Umuhungu wambaye ikabutura y'umuhengeri mu gukina n'umupira w'amaguru imbere y'ameza ya picnic	Boy in shorts playing football in front of a picnic table
Umuhungu wambaye ikabutura nisaha atera umupira wumupira kuruhande rwameza ya picnic	A boy in shorts throws a soccer ball next to a picnic table
Umuhungu muto ukina umupira kuri parike	Little boy playing football at the park
Umuhungu muto arimo gukina umupira	The little boy is playing football
Umuhungu ukiri muto wambaye ikabutura yera nishati yubururu amaze gukubita umupira wamaguru	A young boy wearing a white shorts and blue shirt after hitting a football
Umuhungu muto yambaye amadarubindi yizuba kandi atera umupira wamaguru	A young boy wearing sunglasses and throwing a football
Umuhungu muto wambaye ishati yubururu atera umupira umupira	A little boy in a blue shirt throws a ball
Umwana muto wambaye ubururu atera umupira wamaguru	A blue-collared kid throws a football
Umuhungu muto arimo atera umupira	The little boy is throwing the ball
Umugabo wambaye ikositimu yubucuruzi agenda vuba kuruhande rwinyubako	A man in a business suit walks quickly to the side of the building
Umugabo wambaye ikositimu agenda yinyubako nini	A man in a suit walks into a large building
Umugabo wambaye ikositimu agenda yambutse inzugi	A man in a suit walks past the door
umugabo wambaye imyenda igenda hejuru ya lift	a man in a suit walks over the elevator
Umugabo ugenda mu gicucu	The man walks in the shadows
Ingabo za gisirikare ziteraniye hamwe kandi bamwe bakoresha toni kugirango bahindure ibiryo bitandukanye kumashanyarazi hejuru yamakara	The military has come together and some are using tons to convert various foods to electricity over coal.
Abagabo benshi mu ngabo barimo guteka inyama zitandukanye hejuru yamakara ahantu h'umucanga	Many men in the army are cooking different meats over charcoal in the sand
Itsinda ryabasirikare barunamye hejuru yumuriro hamwe ninyama zitetse kuri grill	A group of soldiers bowed to the fire and grilled meat
Abasirikare ni hanze bateka amata na brat kuri grill	Soldiers are out cooking milk and brat on the grill
Abasirikare basya inyama nyinshi mugihe ingabo ze zireba	Soldiers eat a lot of meat while his troops are watching
Umugabo utagira ishati ufite umusatsi wumushatsi n ikabutura yubururu	A shirtless man with blond hair and blue hair
Umugabo udafite ishati kandi yambaye amashati yubururu yicaye mucyumba gifite igare	A man without a shirt and blue shirt is sitting in a wheelchair
Umusaza arimo gukora umushinga mumahugurwa ye murugo	The old man is doing a project in his training at home
Umukozi witanze ukora mubukorikori bwe nta shati	A volunteer who works in his craft without a shirt
Umugabo udafite ishati yicaye mucyumba kibisi kumeza	A shirtless man sitting in a green room at the table
Umugabo usa neza unywa itabi yicaye kumuhanda kandi afashe gitari iruhande rwa gare y'ubwoko runaka	A handsome man smoking a cigarette sitting on the street and holding a guitar next to a bike of some kind
Umugabo ucuranga gitari y'amashanyarazi kumuhanda no kunywa itabi	A man playing the electric guitar on the street and smoking
Umusore arimo aranywa itabi mugihe afashe gitari ya marone	A young man is smoking while holding a marone guitar
Umugabo ufite gitari yamashanyarazi anywa itabi yicaye hanze	A man with an electric guitar smokes while sitting outside
Umusore uri hanze acuranga gitari kandi anywa itabi	The young man outside is playing the guitar and smoking
Umugwaneza ukuze arimo gusarura yambaye ikanzu nini ya marone ya swater hanyuma azinga ipantaro yo mu mazi	An elderly gentleman is reaping in a large sweater suit and wraps his pants in water.
Umusaza ufite ipantaro yo mu mazi yunamye kugeza apfuye asarura ibyatsi bivuye mu busitani	An old man with bows down in the water until he dies harvests grass from the garden
Umusaza uri hanze yitwaje ibihingwa	An old man outside with a crop
Umugabo ufite swater asarura imyaka	A man with a sweater reaps years
Umusaza mumashyamba hamwe nibimera	An old man in the woods with plants
Abahungu babiri bato cyane basoma igitabo hamwe mucyumba cyo kwiyuhagiriramo gifite akantu gato gafite ibara ryera hamwe na tapi yubururu yoroheje	Two very young boys reading a book together in the bathroom with a little white color and a light blue carpet
abana babiri mu bwiherero	two children in the bathroom
Abana babiri b'abahungu barimo gusoma igitabo cy'amabara mu bwiherero	Two boys are reading a color book in the bathroom
Umwana wicaye ku ntebe	A child sitting on a chair
Abahungu babiri barimo gusoma igitabo mu bwiherero	Two boys are reading a book in the bathroom
Abagabo babiri bo mu burasirazuba barimo kuvugira imbere ya firigo mu iduka	Two men from the east are talking in front of a refrigerator in a store
Abagabo babiri bo muri Aziya bambaye amakoti yumukara baramwenyura kandi bahana impapuro	Two Asian men in black coats smiled and exchanged papers
Abagabo babiri barimo kuvugira ku ngazi ahantu rusange	Two men are talking on the stairs in a public place
Abagabo bo muri Aziya basuhuza	Asian men greet
Abagabo babiri bo muri Aziya bambaye amakoti yijimye bavuga	Two Asian men in dark coats speak
Umugabo wambaye imyenda yumukara ningofero yumukara hamwe nishati yera yishora mubiti akoresheje ingofero nini cyangwa ishoka	A man in a black dress with a black hat and a white shirt tucked into a tree with a large hat or ax
Umugabo wambaye umukara n'umweru akoresha igikoresho gityaye cyo gutema inkwi	A man dressed in black and white uses a sharp wood cutting tool
Umugabo wambaye imyenda gakondo ya Amish akorana nimbaho	A man dressed in traditional Amish clothes works with a board
Umugabo wambaye ikositimu n'ingofero arimo akora ibiti	A man in a suit and hat is making wood
Umubaji wo muri Suwede ukora ku isuka	A Swedish carpenter works on a shed
Abantu babiri bahagaze kumpera yuruzitiro ruzengurutse inyanja	Two people stood at the end of a fence around the sea
Abantu babiri bareba hejuru yinyanja izuba rirenze hamwe nikirere cyijimye	Two people look out over the sea in the sun and in the dark
Abashakanye bareba izuba rirenze kuruhande rwinyanja	The couple looks at the sunset over the sea
Abantu babiri bari mu bwato bareba izuba rirenze	Two people in the boat are watching the sun rise
Abashakanye bishimira izuba rirenze	Couples enjoy the sunset
Umukobwa wambaye ubururu nubururu ufashe imifuka ihagaze kumpera ya tunnel	A girl in blue and blue holds a bag standing at the end of the tunnel
Umugore ufite ingofero yubururu nishati yimanitse kumuryango wamazi	A woman with a blue hat and a shirt hangs on the door
Umusore wambaye ubururu & umukara ahagaze mumiyoboro ya sima	A young man in blue & black stands in a cement pipe
Umugore ahagaze mu mwobo munini w'amazi	A woman standing in a large water hole
Umugore uhagaze mumurongo wa sima	A woman standing in a cement line
abakozi bambaye amashati yubururu barimo gusukura amadirishya kurubuga	workers in blue shirts are cleaning windows on the site
Amadirishya atatu yoza mumyenda yubururu akora kuri scafolding	Three windows in blue dressing for scafolding
Abagabo bane bakora kuri scafolding hanze yinyubako	Four men work on scafolding outside the building
abakozi bakora kuruhande rwinyubako	staff working on the side of the building
Abakozi bahagaze kuri lift	Workers stand on the elevator
Abagabo babiri bahagaze mu muhanda	Two men stood in the street
Abasore babiri bakina hanze hafi yishusho ya zahabu ya Ghandi	Two young men playing outside near a statue of Ghandi gold
Abagabo babiri begereye igishusho cy'amabara ya zahabu ya Gandhi	Two men approached a statue of Gandhi in gold
Abantu babiri bahagaze bareba igishusho cya zahabu	Two people standing and looking at the image of gold
Abantu babiri bareba hejuru ku gishusho cya zahabu	Two people look up at the image of gold
Imbwa nto yera ifite ibimenyetso byijimye isimbuka gufata impeta itukura mumunwa	The white dog with dark marks jumps up and grabs the red ring in his mouth
Imbwa iri hagati ifata impeta	The middle dog grabs the ring
Ntoya	Small
Imbwa isimbukira mu kirere gufata impeta	The dog jumps in the air to grab the ring
Imbwa ebyiri zirimo gukina igikinisho hanze	Two dogs are playing with a toy outside
Abagabo babiri	Two men
Abagabo babiri basiganwa bazengurutse umuhanda wa kaburimbo ku magare mugihe abantu bake babireba bareba inyuma y'uruzitiro	Two men race around a dirt road while a few people watch behind the fence
Abantu babiri ku magare bambaye ingofero bagenda munzira	  Two cyclists wearing helmets walk down the aisle
Abagabo babiri basiganwa ku magare bazenguruka inzira	Two cyclists circled the road
Abasore babiri barimo gusiganwa ku magare	Two young men are cycling
Umugore wa brunette	Brunette woman
Umugore arimo avugana kuri terefone mugihe umukobwa muto arimo kuzunguruka inyuma	A woman is talking on the phone while a young girl is wandering around in the back
Umugore wicaye muri parike	A woman sitting in the park
Umukobwa ukiri muto muri parike avugana kuri terefone ngendanwa	A young girl in the park talks on a cell phone
Umugore avugana kuri terefone ku kibuga	  A woman talking on the phone at the stadium
Abantu batatu bahagaze hafi yumuyaga ushushe wamabara menshi	"Three people were standing near the hot, colorful wind"
Itsinda ryabantu bategura imipira yumuyaga ushyushye kugirango bahaguruke	A group of people preparing hot air balloons to get up
Ibirahuri bitatu byamabara ashyushye arimo gushyirwaho	Three hot-colored glasses are being installed
Ibirahuri bitatu bishyushye byuzura hasi	Three hot glasses fill the floor
Umuyaga ushyushye umuyaga ushyizwe mumurima	Hot air The wind blows into the field
Ibirahuri bitandukanye bishyushye birashyirwa mumurima ufunguye hamwe nikirere cyiza inyuma	Various hot glasses are placed in the open field with good climate in the back
Ibirahuri bitanu byamabara ashyushye arahagarara kandi abantu barabisana	Five hot-colored glass stands and people rub it
Bose barimo gutegura imipira yabo yumuyaga ishyushye nimugoroba	They are all preparing their hot air balloons in the evening
Ibirere bitandatu byamabara ashyushye cyane yitegura kuguruka	Six very hot skies prepare to fly
Imipira minini y'amabara menshi	Large colored balls
Hano hari abahungu babiri mukibuga cya basketball umwe afashe basketball	"There are two boys on the basketball court, one holding a basketball"
Umuhungu afashe basketball ku kibuga cya basketball	Boy holding basketball at basketball court
Umuhungu ufite basketball yaka kuri kamera	A boy with a basketball lights up on camera
Umuhungu ukiri muto yerekana ubuhanga bwe bwa basketball	A young boy shows off his basketball skills
umuhungu afite basketball arakaye	the boy has an angry basketball
Umuhungu wambaye ishati ya Steve Nash atera basketball mu gikari cyo mu nzu	A boy in a Steve Nash shirt throws a basketball in the backyard
Umwana wambaye t-shati yumukara arimo aratera basketball mukibuga cya basket	A child wearing a black t-shirt is throwing basketball at a basketball court
Umuhungu atera basketball muri siporo	Boy throws basketball in sport
Umuhungu umwe atobora basketball	One boy plays basketball
Umuhungu arimo gukina basketball muri siporo	A boy is playing basketball in a sport
Umusore muto wiruka kurwanira ikoti yubururu hamwe na jans yubururu	A young man running for a blue jacket and blue jeans
Umuhungu muto ugenda imbere yibiti byabumbwe hamwe nurukuta rwa beige	A little boy walks in front of a clay tree with a beige wall
Umwana muto muri denim yiruka muri kaburimbo	The little boy in denim runs in the sand
umuhungu muto wambaye imyenda ya denim yiruka mumuhanda	a young boy in denim running down the street
Umuhungu wambaye denim yiruka kumuhanda	A boy in denim runs down the street
Abazamuka bafite inkweto zo gutembera hamwe n'ingofero z'ubururu bazamuka umusozi utwikiriwe na shelegi	Climbers with hiking boots and blue hats climb a mountain covered with shelves
Itsinda ry'abakerarugendo bazamuka umusozi wuzuye urubura	A group of tourists climbing a snow-covered mountain
Itsinda ryabantu barimo gutembera kumusozi wubukonje	A group of people are walking on a cold mountain
Abantu batanu bambaye ibikoresho byose bazamuka imisozi	Five people wearing all the equipment climbed the mountains
Itsinda ryabantu bazamuka mugihe cyubukonje	A group of people going up in the cold
Umugore wambaye ishati yijimye n'ingofero yubururu arazamuka	A woman in a dark shirt and blue hat climbs up
Umuntu wambaye ishati yijimye n'ingofero yubururu azamuka kurukuta	A man wearing a dark shirt and blue hat climbs up the wall
Umuntu ufite ishati yijimye n'ingofero yubururu azamuka kurukuta	A man with a dark shirt and a blue hat climbs up the wall
Umukobwa ukiri muto ufite ingofero yubururu azamuka urutare	A young girl with a blue hat climbs a rock
Umugore urutare ruzamuka kumunsi wizuba	The rock woman rises on a sunny day
Abantu batanu murugendo rwo gutembera mumisozi	Five people on a mountain trek
Umugabo wambaye t-shati yera n ikabutura arimo kuzamuka urutare hamwe nabandi bantu bambaye ingofero zikomeye z'ubururu	A man in a white and short t-shirt is climbing a rock with other people wearing heavy blue hats
Ba mukerarugendo bato bambaye ibikoresho byo kuzamuka bitegura kumanuka kumusozi muremure	Young tourists wearing climbing gear prepare to go down a high mountain
Umutegarugori ufite ingofero yubururu yitegura kuzamuka umusozi hamwe nabasore bamwe	A woman with a blue hat prepares to climb a mountain with some guys
Abazamuka urutare hejuru yigitare kinini	Climb the rock above a large rock
Umusozi ugiye kumanuka kumusozi wambaye ingofero yubururu	The mountain is about to descend to the mountain wearing a blue helmet
Umuhungu wambaye ikabutura yubururu nishati yera atangira kwanga urutare	A boy dressed in blue and white shirt began to hate the rock
Umuntu wambaye ingofero yubururu ikomeye ikorana nu mugozi	A man wearing a heavy blue helmet works with a rope
Umuntu wambaye ishati yera amanuka kumusozi	A man in a white shirt comes down the mountain
Umugabo urutare ruzamuka mwishyamba	A man climbs a rock in the forest
Umugore yicaye ku ntebe ya nyakatsi afashe hejuru ya Hulk idasanzwe	A woman sitting on a grass chair holding a special Hulk
Umutegarugori wicaye ku ntebe arimo gukinisha igikinisho cy '"Hulk"	A woman sitting on a chair playing with a Hulk toy
Umugore arimo yuzuza umwuka muri ballon idasanzwe	  A woman is filling the air in a special balloon
Umudamu arimo gukinisha igikinisho cya Hulk	  A woman is playing with a Hulk toy
Ugurisha ibisasu bya ballon	Selling balloon bombs
Umuntu wambaye parasite yumukara hasi hasi hamwe nibendera ryabanyamerika	A man wearing a black parasite on the floor with an American flag
Umugabo parasute mu kirere azunguza ibendera ry'Amerika	A man parachutes in the air waving the American flag
umuntu uri muri parasute afite ibendera ryabanyamerika	  the man in the parachute has an American flag
Umuntu parashute	A parachute man
Skydiver ukunda igihugu hamwe na parasute ifunguye nibendera	A patriotic skydiver with an open parachute with flags
Umuntu azamuka mu kirere abifashijwemo na parasute	A man ascends into the air with the help of a parachute
Umuntu arimo parasasi hasi kandi hafi yo gukora hasi	One is parasitic on the ground and almost on the ground
Skydiver muri parasute yumuhondo yitegura kugwa	Skydiver in yellow parachute prepares to fall
Umuntu amanitse kunyerera afite ibendera ry'ubururu inyuma ye	A man hangs a slingshot with a blue flag on his back
Umugabo arasa hejuru yumurima wicyatsi	A man shoots over a green field
Umukobwa yerekana ikibaho cyamabara afite bateri zisa nkumushinga wa siyanse	A girl shows off a color board with batteries that look like a science project
Umukobwa ukiri muto wambaye ishati irambuye afite urusaku rwa elegitoronike yubatse	A young girl wearing a detailed shirt has a built-in electronic noise
Uyu ni umukobwa muto warangije umushinga wa siyanse	This is a young girl who has completed a science project
Umwana afashe igikinisho runaka cyamashanyarazi	The child grabs a toy
Umukobwa wambaye ishati irambuye afite igikinisho	The girl in the striped shirt has a toy
Umugabo ari hafi kugwa hasi nyuma ya parasutasi mumarayika yubururu yerekanwe	A man is about to fall to the ground after a parachute in the blue angel is shown
Umuparakutiste wambaye ikanzu itukura arimo kugwa hafi yikibuga cyindege	A red-clad paratrooper is crashing near the airport
Umugabo wambaye imyenda itukura arimo kugwa hamwe na parasute	A man in red is falling with a parachute
Umugabo ari parasasi kuruhande rwindege	The man is a paratrooper on the plane
Umuntu yishimira ubuzima mugihe cyo kuguruka	One enjoys life during flight
Umugabo ufite umupira we wa baseball yahindutse inyuma arimo gufata amashusho mumurima hamwe nabantu inyuma	A man with his baseball bat turned around while filming in the field with people behind
Umufotozi w'inararibonye yafashe ifoto nubwo yapimwe nibikoresho bye byose	An experienced photographer took a photo even though it was measured with all his equipment
umufotozi wambaye icyatsi afata ifoto	A green-clad photographer takes a photo
umusaza ufotora wumugabo arimo gufata ifoto	an old man taking a photo of a man
Umugabo wambaye ingofero yera arimo gufata ifoto	  A man in a white hat is taking a picture
Abana batandatu bambaye imifuka ya burlap kandi bafite isiganwa ryibirayi	Six children in burlap bags and a potato race
Abahungu n'abakobwa b'imyaka itandukanye bitabira isiganwa ry'ibirayi	Boys and girls of different ages participate in the potato race
Abana bato barishimisha mugihe bakina umufuka usimbuka muri parike	Young children have fun playing in a jumping-off bag in the park
Abantu basimbuka mumifuka ahantu nyakatsi hamwe nibiti	People jump in bags with grass and trees
Abana benshi bitabira isiganwa ry'ibirayi	Many children take part in the potato race
Reba abitabiriye gukina isiganwa ryamasakoshi muri parike	See participants in a park racing game
Abantu bakina umukino basimbuka mumifuka y'ibishyimbo	Players jump into pockets of beans
Itsinda ryabana bishimisha mumarushanwa yimifuka	A group of children are having fun in a pouch competition
Itsinda ryabantu bafite isiganwa ryimifuka	A group of people with pockets racing
Itsinda ryabantu mumarushanwa yimifuka	A group of people in a pouch competition
Hano harumuhungu muto wambaye ikabutura itukura asinziriye mumodoka ye afite kuki	Here's a little boy dressed in red and sleeping in his car with a cookie.
umwana muto udafite inkweto aryamye mu ntebe ye y'imodoka afashe pacifier	a barefoot child lying in his car seat holding a pacifier
Umuhungu ukiri muto aryamye ku ntebe ye y'imodoka	A young boy is lying on his car seat
Umwana muto uryamye mumodoka	A young child lying in a car
Uruhinja rusinziriye mu modoka ye	The baby is asleep in his car
Itsinda ryabantu bicaye kuri gariyamoshi berekana imodoka hamwe na catwalk itukura kandi itara ryimodoka itukura	A group of people sitting on a train showing a car with a red catwalk and a red car light
Umugabo wambaye ikoti ryijimye nishati yera yegamiye kuri gari ya moshi avugana nundi mugabo	A man in a dark coat and white shirt leaning against a train talking to another man
Itsinda ryabantu bishimira imodoka ya Lincoln mugihe cyo kwerekana imodoka	A group of people celebrate Lincoln's car during a car show
Abantu basanzwe bahagarara kumurikagurisha	Ordinary people stop at the fair
Abantu bategereje hirya no hino mu kwerekana imodoka	People waited all around for a car show
Umugabo ugeze mu kigero cyo hagati atwara moto ye yirabura anyuze mu baturanyi	A middle-aged man rides his black motorcycle through a neighborhood
Umugabo ufite ingofero yumukara yicaye kuri moto yumukara	A man in a black helmet sits on a black motorcycle
Umugabo wogosha wambaye t-shirt yumweru atwara moto	A shaved man in a white t-shirt rides a motorcycle
Umusaza utwara moto kumunsi mwiza	An old man riding a motorcycle on a good day
Umugabo utwara moto kumuhanda	A man riding a motorcycle on the road
Umugabo wambaye ishati yumukara hamwe nipantaro yumukara skate hejuru ya beto hafi yintebe ya parike	A man wearing a black shirt and black pants skates on the concrete near the park bench
Umugabo yambaye Rollerblades ahagaze ahantu hubatswe hafi yintebe ya parike	A man wearing Rollerblades stands in a parking lot near the park bench
umugabo wambaye ishati yumukara arimo kuzenguruka intebe yo mumujyi	a man in a black shirt is circling a city chair
Umugabo uri kuri Rollerblades agenda mumuhanda	  A man on a Rollerblades walks down the street
Umugabo arimo gusiganwa ku maguru imbere y'intebe y'ibiti	A man is running on foot in front of a wooden chair
Umugabo wo muri Aziya wambaye ikote rya kamera nundi wambaye ikoti ryirabura yuzuza ifi hejuru yikibindi mu cyuma kitagira umwanda	An Asian man wearing a camera jacket and another wearing a black jacket fills a fish tank with a bowl of stainless steel
Umugore numugabo wo muri Aziya baragerageza gutema ifi kugirango iteke	An Asian man and woman try to cut a fish for cooking
Umugabo numudamu baca ifi nkundi mugabo numugore bareba	A man and a woman cut a fish like a man and a woman watch
Abarobyi babiri bato basarura imbuto z'imirimo yabo	  Two young fishermen reap the fruits of their labor
Abagabo babiri buzuza ifi kurohama mugihe abandi bareba	Two men fill the fish with drowning while others watch
Abagabo benshi bambaye amashati yumukara yimyenda bagenda mumuhanda	Many men in black shirts walk down the street
Itsinda rya banyakubahwa bakuze bagenda mumuhanda bacuranga ibikoresho bya muzika hagati yabantu	A group of elderly dignitaries take to the streets to play musical instruments among the people
Ndetse nabasore basohokanye hamwe orchestre nto ya parade	Even the young men came out with a small parade orchestra
Itsinda ryabagabo bacuranga imifuka ningoma kubantu benshi	A group of men playing drums and drums for a large crowd
Abagabo bambaye amashati yumukara bakina imifuka ningoma	Men in black t-shirts play drums
Abantu bicaye ku ntambwe hejuru y'amazi no kuroba	People sitting on the steps above the water and fishing
Abantu bamwe baroba kurukuta kuruhande rwinyanja	Some people fish on the beach
Abarobyi bishimira umunsi ushushe	Fishermen enjoy a hot day
Abantu baroba kurubaho	People are fishing
Abantu baroba kuri pir	People are fishing for pir
Umugore afashe uruzitiro ruteye hejuru y'amazi	A woman holds a fence above the water
Umugore atwara umuyoboro utwikwa ukururwa n'ubwato	A woman is driving a canal that is being towed by a boat
Umukobwa ugwa kumuyoboro wamazi yumuhondo nubururu	A girl falls into a blue and blue water pipe
Umugore umanitse kumpera yumutwe	A woman hangs me on the head
Umugore ukiri muto urimo amazi	A young woman with water
Umugore arahaguruka ava ku ntebe ye areba hejuru mu gihe undi mugore areba amwenyura mu maso	One woman gets up from her chair and looks up while the other woman looks at her with a smile on her face.
Umugore ufite umusatsi mugufi wumuhondo arazamuka ava ku ntebe undi mugore wambaye ishati ya burgundy aseka	A woman with short blonde hair rises from the chair while another woman in a burgundy shirt laughs
Mugihe umugore umwe yihagurukiye ku ntebe n'amaboko	As one woman stood on the chair with her hands
Abagore babiri bafite ifunguro	Two women have a meal
Abagore babiri baseka ikirahure cya divayi	Two women laughing at a glass of wine
Umugore utwite	A pregnant woman
Umugore utwite wambaye ishati yijimye na jans yubururu aterura ibiro muri siporo	Pregnant woman wearing a dark shirt and blue jeans lifting weights in the gym
Umugore wambaye ishati yijimye nipantaro yubururu yicaye mubikoresho by'imyitozo	Woman in dark shirt and blue pants sitting in training gear
Umugore wo muri Afurika yitegura imyitozo ku bikoresho by'imyitozo	An African woman prepares for a training session
Umugore wambaye ishati yijimye akoresha ibikoresho by'imyitozo	A woman wearing a dark shirt uses exercise equipment
Abantu batatu bagenda mumuhanda bamurikiwe namatara yubucuruzi mugihe cyimvura	Three people on the street were illuminated by traffic lights during the rainy season
abantu bagenda mumvura kumuhanda ahantu runaka muri Aziya	   people walk down the street in a rainy place in Asia
Abantu batatu bagenda mwijoro ryimvura kumuhanda mubushinwa	Three people walk on a rainy night on a street in China
Abantu batatu bagenda munzira nijoro	Three people walk down the street at night
Umuhanda wijimye utose	The road is dark
Umusore ufite ikabutura n'inkweto	A young man with shorts and shoes
Umugabo wambaye ikabutura yubururu hamwe ninkweto zakazi yicaye hejuru yinzu	A man in blue shorts and work shoes is sitting on top of a house
Umusore wambaye ikabutura n'inkweto z'akazi arunamye	A young man dressed in shorts and work shoes bowed
Umugabo wambaye ikabutura kandi nta shati arikinisha	  A man dressed in shorts and no shirt is playing
Umugabo udafite ishati hejuru yajugunywe	A man without a shirt on top was thrown away
